age,sex,i,prev,f
31,male,0.0,0.0,0.0
32,female,0.24599986591339942,0.24072819019179983,0.30526060242565556
32,male,0.0,0.0,0.0
33,female,0.24599986591339942,0.19583701996177627,0.30526060242565556
33,male,0.0,0.0,0.0
34,female,0.24599986591339942,0.16502308634865545,0.30526060242565556
34,male,0.0,0.0,0.0
35,female,0.2152299081389944,0.2669473387994893,0.2673132901715934
35,male,0.0,0.0,0.0
36,female,0.2152299081389944,0.2349299622081457,0.2673132901715934
36,male,0.0,0.0,0.0
37,female,0.2152299081389944,0.2097410249350543,0.2673132901715934
37,male,0.0,0.0,0.0
38,female,0.2152299081389944,0.184017209117226,0.2673132901715934
38,male,0.0,0.0,0.0
39,female,0.2152299081389944,0.16389057853367625,0.2673132901715934
39,male,0.0,0.0,0.0
40,female,0.21986717490390192,0.2577732953883707,0.26342036497772936
40,male,0.0,0.0,0.0
41,female,0.21986717490390192,0.23481107914639385,0.26342036497772936
41,male,0.0,0.0,0.0
42,female,0.21986717490390192,0.2156157948128263,0.26342036497772936
42,male,0.0,0.0,0.0
43,female,0.21986717490390192,0.17049047462409822,0.26342036497772936
43,male,0.0,0.0,0.0
44,female,0.21986717490390192,0.1409991301822548,0.26342036497772936
44,male,0.0,0.0,0.0
45,female,0.21405754814851494,0.26749506583544974,0.2544466767824862
45,male,0.0,0.0,0.0
46,female,0.21405754814851494,0.23315095734723354,0.2544466767824862
46,male,0.0,0.0,0.0
47,female,0.21405754814851494,0.20663682680302664,0.2544466767824862
47,male,0.0,0.0,0.0
48,female,0.21405754814851494,0.1670534951791813,0.2544466767824862
48,male,0.0,0.0,0.0
49,female,0.21405754814851494,0.14021125326644002,0.2544466767824862
49,male,0.0,0.0,0.0
50,female,0.20154471113838288,0.2511424074128215,0.24184235201424964
50,male,0.0,0.0,0.0
51,female,0.20154471113838288,0.22077977935161916,0.24184235201424964
51,male,0.0,0.0,0.0
52,female,0.20154471113838288,0.1970081938114728,0.24184235201424964
52,male,0.0,0.0,0.0
53,female,0.20154471113838288,0.18302563977068453,0.24184235201424964
53,male,0.0,0.0,0.0
54,female,0.20154471113838288,0.1709184689978469,0.24184235201424964
54,male,0.0,0.0,0.0
55,female,0.197907787143422,0.21713077225150584,0.23715195553430024
55,male,0.0,0.0,0.0
56,female,0.197907787143422,0.20449096940639652,0.23715195553430024
56,male,0.0,0.0,0.0
57,female,0.197907787143422,0.19326260436870712,0.23715195553430024
57,male,0.0,0.0,0.0
58,female,0.197907787143422,0.18794128737201377,0.23715195553430024
58,male,0.0,0.0,0.0
59,female,0.197907787143422,0.1829148377329253,0.23715195553430024
59,male,0.0,0.0,0.0
60,female,0.18784278052283568,0.19706190703950419,0.23065873838942214
60,male,0.0,0.0,0.0
61,female,0.18784278052283568,0.19186147785715552,0.23065873838942214
61,male,0.0,0.0,0.0
62,female,0.18784278052283568,0.18692695065371975,0.23065873838942214
62,male,0.0,0.0,0.0
63,female,0.18784278052283568,0.18251319915852202,0.23065873838942214
63,male,0.0,0.0,0.0
64,female,0.18784278052283568,0.1783017781859927,0.23065873838942214
64,male,0.0,0.0,0.0
65,female,0.1981455095031799,0.200909622031131,0.24242279373781372
65,male,0.0,0.0,0.0
66,female,0.1981455095031799,0.19647551290404683,0.24242279373781372
66,male,0.0,0.0,0.0
67,female,0.1981455095031799,0.19223159140287294,0.24242279373781372
67,male,0.0,0.0,0.0
68,female,0.1981455095031799,0.19405159624649715,0.24242279373781372
68,male,0.0,0.0,0.0
69,female,0.1981455095031799,0.1959069943804163,0.24242279373781372
69,male,0.0,0.0,0.0
70,female,0.17968512121375102,0.1792053534094283,0.23090463430492936
70,male,0.0,0.0,0.0
71,female,0.17968512121375102,0.1807808815905233,0.23090463430492936
71,male,0.0,0.0,0.0
72,female,0.17968512121375102,0.18238814568965317,0.23090463430492936
72,male,0.0,0.0,0.0
73,female,0.17968512121375102,0.19090766598299502,0.23090463430492936
73,male,0.0,0.0,0.0
74,female,0.17968512121375102,0.2002841716095902,0.23090463430492936
74,male,0.0,0.0,0.0
75,female,0.1921576173640008,0.17370784860856975,0.24339643011009565
75,male,0.0,0.0,0.0
76,female,0.1921576173640008,0.1832150464840322,0.24339643011009565
76,male,0.0,0.0,0.0
77,female,0.1921576173640008,0.19384840705196507,0.24339643011009565
77,male,0.0,0.0,0.0
78,female,0.1921576173640008,0.20062621003818656,0.24339643011009565
78,male,0.0,0.0,0.0
79,female,0.1921576173640008,0.20791217509156912,0.24339643011009565
79,male,0.0,0.0,0.0
80,female,0.20007017473331312,0.18138888186827856,0.26159312573018245
80,male,0.0,0.0,0.0
81,female,0.20007017473331312,0.18841703029214635,0.26159312573018245
81,male,0.0,0.0,0.0
82,female,0.20007017473331312,0.1960393622161561,0.26159312573018245
82,male,0.0,0.0,0.0
83,female,0.20007017473331312,0.21699649744102895,0.26159312573018245
83,male,0.0,0.0,0.0
84,female,0.20007017473331312,0.24307031033097004,0.26159312573018245
84,male,0.0,0.0,0.0
85,female,0.18622708663796125,0.14068410773934864,0.257829250766081
85,male,0.0,0.0,0.0
86,female,0.18622708663796125,0.16312438909140092,0.257829250766081
86,male,0.0,0.0,0.0
87,female,0.18622708663796125,0.19420755447239066,0.257829250766081
87,male,0.0,0.0,0.0
88,female,0.18622708663796125,0.22497645583219328,0.257829250766081
88,male,0.0,0.0,0.0
89,female,0.18622708663796125,0.267501671925809,0.257829250766081
89,male,0.0,0.0,0.0
90,female,0.1849342768319339,0.09542688129559955,0.25932899183742936
90,male,0.0,0.0,0.0
91,female,0.1849342768319339,0.12500674946921417,0.25932899183742936
91,male,0.0,0.0,0.0
92,female,0.1849342768319339,0.181058452523129,0.25932899183742936
92,male,0.0,0.0,0.0
93,female,0.1849342768319339,0.2050031083358761,0.25932899183742936
93,male,0.0,0.0,0.0
94,female,0.1849342768319339,0.2362000717257354,0.25932899183742936
94,male,0.0,0.0,0.0
95,female,0.19208840419313544,0.11523465517855451,0.2661483796150301
95,male,0.0,0.0,0.0
96,female,0.19208840419313544,0.14035653748621726,0.2661483796150301
96,male,0.0,0.0,0.0
97,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
97,male,0.0,0.0,0.0
98,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
98,male,0.0,0.0,0.0
99,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
99,male,0.0,0.0,0.0
100,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
100,male,0.0,0.0,0.0
101,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
101,male,0.0,0.0,0.0
102,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
102,male,0.0,0.0,0.0
103,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
103,male,0.0,0.0,0.0
104,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
104,male,0.0,0.0,0.0
105,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
105,male,0.0,0.0,0.0
106,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
106,male,0.0,0.0,0.0
107,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
107,male,0.0,0.0,0.0
108,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
108,male,0.0,0.0,0.0
109,female,0.19208840419313544,0.17942018718099442,0.2661483796150301
109,male,0.0,0.0,0.0
