age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
12,female,0.0,0.0,0.0,0.003139354708538454,0.0,0.01776072467553407,0.0,-0.11321191136006051,0.0,0.0,0.0,0.0,0.0,0.0
12,male,0.0,0.0,0.0,0.026420469349978336,0.0,0.01223145810055926,0.0,-0.07782135745726784,0.0,0.0,0.0,0.0,0.0,0.0
13,female,2.5501756660081995e-06,0.08273217796829403,2.6564522338354725e-07,0.005706003176872133,0.006852776433286067,0.010700930508658675,0.0009168071191509359,-0.11070103303704419,0.0,0.0,0.0,210.3094303863771,66.76489853428758,215.65062226642317
13,male,2.3068078863979794e-06,0.0840464369075427,2.4920393910242955e-07,0.026593350582171202,0.007023079536038554,0.005078395671398835,0.001567783073648667,-0.07611493418937064,0.0,0.0,0.0,0.0,0.0,0.0
14,female,5.112054081837192e-06,0.08273217796829403,6.667700640636004e-07,0.008279379486641446,0.009530172472652662,0.0036411373510498272,0.0017750717891328236,-0.10818357862843504,0.0,0.0,0.0,420.6188607727542,133.52979706857516,431.30124453284634
14,male,4.623492898918333e-06,0.0840464369075427,6.227396926970424e-07,0.02676626151684809,0.009803305539042528,-0.0020746128967641447,0.002681981931150265,-0.07440558017142089,0.0,0.0,0.0,0.0,0.0,0.0
15,female,7.685675543280918e-06,0.08273217796829403,1.072000893243146e-06,0.010859501274811726,0.008835156593927229,-0.0034186547973389463,0.0034367927930323066,-0.10565953091721482,0.0,0.0,0.0,630.9282911591313,200.29469560286276,646.9518667992696
15,male,6.950086757273753e-06,0.0840464369075427,9.965290204336463e-07,0.026939202159463986,0.009093585306762497,-0.009227567591336194,0.004588022208617339,-0.07269329037274021,0.0,0.0,0.0,0.0,0.0,0.0
16,female,1.0271080509390582e-05,0.08273217796829403,1.4774339736134087e-06,0.012098229902394786,0.008831594520157585,-0.004002013123672048,0.006714235295047436,-0.09908439962861444,0.0,0.0,0.0,841.2377215455084,267.0595941371503,862.6024890656927
16,male,9.286621267768254e-06,0.0840464369075427,1.366770086653969e-06,0.02568569347302284,0.00910849262020766,-0.008784051575597272,0.007921095515729025,-0.06669861835126248,0.0,0.0,0.0,0.0,0.0,0.0
17,female,1.2868309682534305e-05,0.08273217796829402,1.884872139308769e-06,0.013343739421811013,0.008828022643133919,-0.004585370440877394,0.013115952696172613,-0.09250264046807441,0.0,0.0,0.0,1051.5471519318855,333.82449267143795,1078.2531113321159
17,male,1.1633128293693762e-05,0.0840464369075427,1.7351967315549616e-06,0.02443221450463618,0.009123416678821416,-0.008340481661158075,0.013674513296851898,-0.060701000462287893,0.0,0.0,0.0,0.0,0.0,0.0
18,female,1.2768131257855076e-05,0.08246980842352529,2.004493453206908e-06,0.014596047610223987,0.00878983871924416,-0.005168726748916741,0.025619093071052205,-0.0859142360833246,0.0,0.0,0.0,841.2377215455084,267.0595941371503,862.6024890656927
18,male,1.1636680911946417e-05,0.08365659029804393,1.848064003814079e-06,0.023178765259191592,0.009209586204252367,-0.007896857835557883,0.023605097749063074,-0.05470043164941619,0.0,0.0,0.0,147.7041334851868,46.890201088214866,151.4553495803348
19,female,1.2667426637277917e-05,0.08220205358791001,1.980456018957707e-06,0.015855172290159987,0.008734423669030433,-0.005752082047836401,0.050036718764842184,-0.07931916907622225,0.0,0.0,0.0,630.9282911591313,200.2946956028628,646.9518667992696
19,male,1.16401945292009e-05,0.08326531040322202,1.8339183669477336e-06,0.021925345741920725,0.009331181592368362,-0.007453180086107771,0.04074435315265973,-0.04869690684756827,0.0,0.0,0.0,295.4082669703736,93.78040217642973,302.9106991606696
20,female,1.2566195577235936e-05,0.08192874593774324,1.956306855861814e-06,0.017121131331886693,0.008677969881292033,-0.006335436337640402,0.09771822742033603,-0.07271742200324072,0.0,0.0,0.0,420.6188607727542,133.5297970685752,431.3012445328464
20,male,1.1643666292010038e-05,0.0828725893042311,1.8198254709186835e-06,0.020671955957712762,0.009453581395885967,-0.007009448400298927,0.07032296033216723,-0.04269042098291409,0.0,0.0,0.0,443.1124004555604,140.6706032646446,454.3660487410043
21,female,1.2435708461860976e-05,0.08164971092815945,1.9180516381494907e-06,0.014699325152725092,0.008621308167989752,-0.006869089254789807,0.07459774325307353,-0.060711515183518215,0.0,0.0,0.0,210.3094303863771,66.76489853428758,215.65062226642317
21,male,1.158785063984572e-05,0.08247841902378256,1.7999073562991836e-06,0.017758128474005052,0.009574942661199657,-0.006661547342028667,0.051535253119770016,-0.03687447215139557,0.0,0.0,0.0,590.8165339407471,187.56080435285946,605.8213983213392
22,female,1.2305225386695828e-05,0.08136476662140359,1.8800986980009766e-06,0.012278672718226306,0.008563531548147664,-0.007402741843901063,0.05693678827688699,-0.048640893317933365,0.0,0.0,0.0,0.0,0.0,0.0
22,male,1.1532262588036261e-05,0.08208279152560499,1.7801356825306955e-06,0.01484650627407226,0.009697072929973334,-0.006313627756715523,0.03776435834986636,-0.03105617922835991,0.0,0.0,0.0,738.5206674259339,234.4510054410743,757.276747901674
23,female,1.2478752346086133e-05,0.08179463542652222,1.8718980993378681e-06,0.009859172788236118,0.008611982835769848,-0.00793639410503889,0.04344894366836383,-0.03650503042436139,0.0,0.0,0.0,215.24053195906095,68.33032761514792,220.70695819793914
23,male,1.341377828671506e-05,0.08204793554271847,1.9605595648473724e-06,0.011937086089934624,0.009978877061862262,-0.005965689641816308,0.027671364748456266,-0.025235538640540137,0.0,0.0,0.0,5276.413248407714,1675.0518248560206,5410.417392702517
24,female,1.2652274248012966e-05,0.08221270058060069,1.8776068890624193e-06,0.007440824125518226,0.00870664388395003,-0.008470046038154998,0.033150205044932525,-0.024303396245559196,0.0,0.0,0.0,430.4810639181219,136.66065523029584,441.4139163958783
24,male,1.5284063147765247e-05,0.08202179104439739,2.238072643327549e-06,0.009029864656409767,0.01027310370013142,-0.005617732994800459,0.020274500300494106,-0.019412546808242073,0.0,0.0,0.0,9814.305829389494,3115.652644270967,10063.55803750336
25,female,1.282579108175636e-05,0.08261944166911843,1.883200953488631e-06,0.005023625492806655,0.00879851304195905,-0.009003697643242957,0.025288068738560553,-0.012035456214412724,-9788.960770578415,-9113.563349122014,-27760.959257694456,645.7215958771827,204.99098284544377,662.1208745938173
25,male,1.714316705732271e-05,0.08200145494630891,2.5123083807100973e-06,0.006124838714633228,0.010502452046308546,-0.00526975781303888,0.014853923507614332,-0.01358720014700602,-12394.027389814231,-11078.57435119651,-41390.00991034168,14352.198410371275,4556.253463685913,14716.698682304204
26,female,1.2999302837856216e-05,0.08301531264380943,1.8886808620061546e-06,0.0026075756546737883,0.00888770571736214,-0.009537348920381786,0.019287201312252627,0.0002993285807712069,-9788.960770578415,-9113.563349122014,-27760.959257694456,860.9621278362438,273.3213104605917,882.8278327917566
26,male,1.8991139738430274e-05,0.08198518513012712,2.7832847521011453e-06,0.0032220050102291092,0.01068742346217624,-0.004921764094100053,0.010881881150132803,-0.007759495066734148,-12394.027389814231,-11078.57435119651,-41390.00991034168,18890.090991353056,5996.854283100859,19369.83932710505
27,female,1.3172809507968462e-05,0.08340074351272703,1.89404718297289e-06,0.00019267337696282465,0.008974330972437418,-0.010070999869410638,0.014707825884298949,0.012701501431748922,-9788.960770578415,-9113.563349122014,-27760.959257694456,1076.2026597953047,341.6516380757396,1103.5347909896957
27,male,2.0828030742753898e-05,0.08197187284231901,3.051019682443749e-06,0.0003213602936457498,0.010840681899326238,-0.0045737518355092,0.007971478264860441,-0.0019294279723190352,-12394.027389814231,-11078.57435119651,-41390.00991034168,23427.983572334833,7437.455102515806,24022.97997190589
28,female,1.9971822993000767e-05,0.08312882418203714,2.5712732669176523e-06,-0.0022210825731566186,0.00963148198226182,-0.010604650490435975,0.011213857348462067,0.02517161004623512,-9788.960770578415,-9113.563349122014,-27760.959257694456,971.2130126956232,308.32159136190995,995.8787401407715
28,male,2.443689034632827e-05,0.08227580559133472,3.4914834052168356e-06,-0.002577098680979731,0.011090165739697283,-0.00422572103466482,0.005839103364132417,0.0039030047381024696,-12394.027389814231,-11078.57435119651,-41390.00991034168,19392.65252738612,6156.397627864164,19885.164330783908
29,female,2.67706344988881e-05,0.08299502701368557,3.5728242241400477e-06,-0.004633693427360212,0.01025345571643688,-0.01113830078345182,0.008548509044721946,0.03771020658335296,-9788.960770578415,-9113.563349122014,-27760.959257694456,866.2233655959419,274.99154464808026,888.2226892918476
29,male,2.8024219695852166e-05,0.0825003588475646,4.013796813545039e-06,-0.005473375151654207,0.011341301307530095,-0.0038776716889921126,0.004276871284191619,0.009737806670551442,-12394.027389814231,-11078.57435119651,-41390.00991034168,15357.321482437404,4875.340153212524,15747.34868966192
30,female,3.356924410115089e-05,0.08291542754574355,4.564605434262484e-06,-0.007045160415043723,0.010589774713425525,-0.011671950748367639,0.006515623829650858,0.050317847690230705,-9415.151993806154,-8739.754572349753,-27387.15048092219,761.2337184962604,241.66149793425055,780.5666384429234
30,male,3.159011454251965e-05,0.08267303853957476,4.529882629533713e-06,-0.008367472355303947,0.011535882775589477,-0.003529603795931325,0.003132414476157642,0.01557498143701033,-6436.266981236993,-5120.813942619271,-35432.24950176444,11321.990437488692,3594.282678560883,11609.533048539934
31,female,4.0333840551697386e-05,0.08286264109750822,5.488008251798369e-06,-0.0070479999364971655,0.010764356794276064,-0.011338039793264296,0.006933669300686242,0.03915048807409118,-9415.151993806154,-8739.754572349753,-27387.15048092219,656.244071396579,208.3314512204209,672.9105875939995
31,male,3.53070917328109e-05,0.08280995828219803,5.05418772983375e-06,-0.007501486446504441,0.01162151157914653,-0.004137663456077063,0.003158876078264213,0.010863456370197045,-6436.266981236993,-5120.813942619271,-35432.24950176444,7286.65939253998,2313.2252039092414,7471.717407417947
32,female,4.708688096585232e-05,0.08282507263966804,6.380399165127775e-06,-0.007050794198647634,0.010871428870966184,-0.011004125061027343,0.0073870841120583924,0.028114443123313078,-9415.151993806154,-8739.754572349753,-27387.15048092219,551.2544242968976,175.0014045065912,565.2545367450754
32,male,3.90383372414942e-05,0.08292118400913082,5.575205317712582e-06,-0.006634809140273283,0.011678955225700192,-0.004745554063841262,0.0031858780480115353,0.006172542536035235,-6436.266981236993,-5120.813942619271,-35432.24950176444,3251.328347591266,1032.1677292576003,3333.9017662959604
33,female,5.895702876233062e-05,0.08301070476253622,7.737247977654931e-06,-0.007053543191980838,0.011047818535608043,-0.010670206551903587,0.00787990234449798,0.01720825282963407,-9415.151993806154,-8739.754572349753,-27387.15048092219,1109.7045231553152,352.2871502005451,1137.887495395205
33,male,5.546735661833171e-05,0.08272164088828915,7.3782430403556575e-06,-0.005767439859711076,0.011842220473595554,-0.005353275688970459,0.003213437060086443,0.0015021474625300148,-6436.266981236993,-5120.813942619271,-35432.24950176444,4047.824388376689,1285.0236151789534,4150.626278178938
34,female,7.080690913541327e-05,0.08313394052399681,9.279226577294885e-06,-0.007056246906982078,0.011229584877914582,-0.010336284266111955,0.008416769267962919,0.006430473417158054,-9415.151993806154,-8739.754572349753,-27387.15048092219,1668.154622013733,529.572895894499,1710.5204540453346
34,male,7.195981799214676e-05,0.08261296897460893,9.805205032605696e-06,-0.004899378026423367,0.012005448359934985,-0.005960828401082864,0.0032415704835417405,-0.0031478209063476696,-6436.266981236993,-5120.813942619271,-35432.24950176444,4844.320429162113,1537.8795011003067,4967.350790061917
35,female,8.263655012915207e-05,0.08322171323908532,1.0766631868772632e-05,-0.007058905333964879,0.011341358917102608,-0.010002358203956103,0.00900306045235729,-0.0042203228366396225,-9345.59381280892,-8670.19639135252,-27317.592299924963,2226.6047208721507,706.8586415884529,2283.153412695464
35,male,8.85159051005992e-05,0.08254460728788389,1.2217034783029931e-05,-0.004030623060178618,0.012076797264656918,-0.006568212269810884,0.0032702964183142715,-0.007777454214141487,-3116.756948067897,-1801.303909450174,-32112.739468595348,5640.816469947537,1790.7353870216596,5784.075301944895
36,female,9.444598056638499e-05,0.08328740503041067,1.219946513586305e-05,-0.007061518462734936,0.011411104563043707,-0.009668428365513203,0.009645029806537316,-0.014745547781248324,-9345.59381280892,-8670.19639135252,-27317.592299924963,2785.0548197305684,884.1443872824067,2855.786371345594
36,male,0.00010513580150168043,0.08249763610568049,1.4613629880334818e-05,-0.003161174382403554,0.012103842210017724,-0.007175427364743743,0.0032996337340897505,-0.012386843693125869,-3116.756948067897,-1801.303909450174,-32112.739468595348,6437.312510732961,2043.5912729430127,6600.799813827873
37,female,0.00010623523033838972,0.08333841724679875,1.3577727632549774e-05,-0.007064086284389489,0.011453594892459402,-0.009334494751256295,0.010349995085412332,-0.025146597567857795,-9345.59381280892,-8670.19639135252,-27317.592299924963,3343.504918588986,1061.4301329763607,3428.4193299957233
37,male,0.00012181969014564451,0.08246337395696862,1.6994887546525793e-05,-0.002291031412573849,0.012106055175076721,-0.007782473755442243,0.003329602111655322,-0.016976080166663077,-3116.756948067897,-1801.303909450174,-32112.739468595348,7233.808551518385,2296.447158864366,7417.5243257108505
38,female,0.00011568582843679312,0.08304867960709461,1.476524073234959e-05,-0.007066608788673635,0.012612626091448247,-0.009000557361178628,0.011126572412595848,-0.035424852825425845,-9345.59381280892,-8670.19639135252,-27317.592299924963,3879.239892160612,1231.504727651842,3977.7602708932686
38,male,0.00014196017016998127,0.08264007064280582,1.9840009340569835e-05,-0.0014201935708100526,0.013684530019661561,-0.00838935151122693,0.003360222086963562,-0.021545254050410318,-3116.756948067897,-1801.303909450174,-32112.739468595348,7898.374985814791,2507.4206300588726,8098.968637271307
39,female,0.0001251202609341743,0.082803092539736,1.5873156586395836e-05,-0.007069085965836167,0.014127565945908206,-0.008666616195583501,0.011984975620724312,-0.045581678831726674,-9345.59381280892,-8670.19639135252,-27317.592299924963,4414.974865732238,1401.5793223273233,4527.101211790815
39,male,0.0001621781329115084,0.08277331008420409,2.2922772652101085e-05,-0.0005486602752776829,0.015613883037732383,-0.008996060702023984,0.0033915150980962138,-0.02609445535410019,-3116.756948067897,-1801.303909450174,-32112.739468595348,8562.9414201112,2718.394101253379,8780.412948831765
40,female,0.00013453855758887746,0.08259227891723718,1.6932339490069672e-05,-0.007071517806743945,0.015398238869990146,-0.008332671254787889,0.012937402314419949,-0.055618425685307345,-5355.220276786046,-5441.44374067487,-26444.581676129088,4950.709839303864,1571.6539170028045,5076.442152688362
40,male,0.00018247379125963358,0.08287736867649369,2.5985202128077306e-05,0.0003235690560070598,0.017062078154036122,-0.009602601396970093,0.0034235035353414166,-0.030623773684755065,-265.5143387164503,-471.10300457668427,-29817.028341010748,9227.507854407604,2929.367572447886,9461.857260392222
41,female,0.00014405604163053828,0.08240934151724535,1.793134607280699e-05,-0.00739061181924016,0.016483504390945883,-0.007761638153810642,0.014596920984373615,-0.045627089127696564,-5355.220276786046,-5441.44374067487,-26444.581676129088,5486.444812875489,1741.7285116782855,5625.7830935859065
41,male,0.00020227217791313147,0.0829608866421616,2.8949205216798213e-05,-0.0001488400875625218,0.018205575397020522,-0.009526842007414228,0.003600311741739802,-0.018948893757150826,-265.5143387164503,-471.10300457668427,-29817.028341010748,9892.074288704014,3140.341043642392,10143.301571952681
42,female,0.00015357255123078174,0.08224909405864746,1.8880397356386407e-05,-0.007709694772922181,0.017414013365627503,-0.007190573888709328,0.016511328697373925,-0.03554375495167649,-5355.220276786046,-5441.44374067487,-26444.581676129088,6022.1797864471155,1911.803106353767,6175.124034483452
42,male,0.00022203454408669242,0.08302939955429574,3.1876611602635674e-05,-0.0006209867919127602,0.019115489421311166,-0.009451007059960307,0.0037867397584025815,-0.007131967875890911,-265.5143387164503,-471.10300457668427,-29817.028341010748,10556.64072300042,3351.3145148368985,10824.745883513138
43,female,0.00016965316304446231,0.08270873365261065,2.0302916989501503e-05,-0.00802876667008494,0.01799307513049674,-0.006619478453820489,0.018729773898836222,-0.025367517781121306,-5355.220276786046,-5441.44374067487,-26444.581676129088,6270.414182124076,1990.6076766400413,6429.662795823769
43,male,0.00025416851257312867,0.0831280872039322,3.594341404815048e-05,-0.0010928711933802472,0.019721996921000313,-0.009375096533661646,0.003983346262097207,0.004828714995710073,-265.5143387164503,-471.10300457668427,-29817.028341010748,10316.944816074749,3275.2205761249843,10578.962461746722
44,female,0.00018573212880996012,0.08308874756331885,2.1878853879377954e-05,-0.00834782751144565,0.018389116632192594,-0.006048351844016446,0.021313628537188833,-0.015097463330215935,-5355.220276786046,-5441.44374067487,-26444.581676129088,6518.6485778010365,2069.412246926315,6684.201557164085
44,male,0.00028624408593706194,0.0832044988403161,4.053828797826071e-05,-0.0015644934244953132,0.020155284220764007,-0.009299110407636065,0.004190725109212971,0.01693488650159839,-265.5143387164503,-471.10300457668427,-29817.028341010748,10077.248909149075,3199.126637413071,10333.179039980303
45,female,0.00020180944937175897,0.08340817739207988,2.3375358884211078e-05,-0.008666877298340904,0.018707436661447672,-0.005477194053391364,0.024340413075945422,-0.004732668314879748,-2536.661072484204,-2622.884536373029,-23626.02247182724,6766.882973477998,2148.216817212589,6938.740318504401
45,male,0.0003182613526200005,0.0832654118520374,4.507593790519874e-05,-0.0020358536215688973,0.02048001073355957,-0.009223048661235078,0.004409507777360638,0.029188299148906725,-449.5216776717188,-655.1103435319527,-30001.035679966015,9837.553002223403,3123.0326987011567,10087.395618213888
46,female,0.0002178851256285171,0.08368044153181615,2.538970975572292e-05,-0.00862224706567024,0.019031642772396058,-0.005485387193266697,0.025837170539458488,0.004636791647941143,-2536.661072484204,-2622.884536373029,-23626.02247182724,7015.117369154959,2227.0213874988635,7193.2790798447195
46,male,0.000350220402473302,0.08331510745330709,4.923313590019622e-05,-0.0028734301930920937,0.020803601499073524,-0.00889240249541961,0.004713885015306075,0.042690162476623404,-449.5216776717188,-655.1103435319527,-30001.035679966015,9597.85709529773,3046.938759989243,9841.612196447471
47,female,0.0002339591585372454,0.08391526820422839,2.7415692771311448e-05,-0.00857760578109485,0.01931032612470786,-0.005493549141312353,0.027428733906052202,0.014102866090284176,-2536.661072484204,-2622.884536373029,-23626.02247182724,7263.351764831918,2305.8259577851372,7447.817841185036
47,male,0.00038212132698575875,0.08335642299491106,5.327291271493389e-05,-0.0037107449990258605,0.021071880121442073,-0.008561680667195917,0.005042368275694234,0.05634283553848901,-449.5216776717188,-655.1103435319527,-30001.035679966015,9358.161188372056,2970.844821277329,9595.828774681055
48,female,0.0002677864893091591,0.08404724244072713,3.092809235054965e-05,-0.008532953445331604,0.01962905799724774,-0.00550167989222802,0.02912122302673776,0.023666505824186553,-2536.661072484204,-2622.884536373029,-23626.02247182724,6923.317037789925,2197.8784253480444,7099.147311709891
48,male,0.00046192393765029024,0.08368506248229618,6.193817760191289e-05,-0.004547798172419661,0.0216102677280243,-0.008230883156039747,0.0053972524095700245,0.0701481349367988,-449.5216776717188,-655.1103435319527,-30001.035679966015,9020.912168294231,2863.7816403751567,9250.014699982723
49,female,0.00030161036234972564,0.08414960438120928,3.52234062534561e-05,-0.00848829005915389,0.01991107675633088,-0.00550977944023077,0.030921158418465045,0.03332867101915442,-2536.661072484204,-2622.884536373029,-23626.02247182724,6583.28231074793,2089.930892910952,6750.476782234745
49,male,0.0005415817542551304,0.08391651934229567,7.271255143219615e-05,-0.005384589848965511,0.02215009998313328,-0.007900009940545447,0.005781102096486917,0.08410789915276475,-449.5216776717188,-655.1103435319527,-30001.035679966015,8683.663148216403,2756.7184594729833,8904.200625284391
50,female,0.00033543077985300125,0.08423131525109655,3.954364736702626e-05,-0.008443615624910819,0.020133116083947432,-0.005517847780003737,0.032835487781489085,0.04309033129247311,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,6243.247583705934,1981.9833604738594,6401.8062527595985
50,male,0.0006210950125656703,0.08408834802316213,8.318865455497243e-05,-0.006221120161350824,0.02254376462485525,-0.0075690610001638925,0.006196791148036753,0.09822398881598787,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,8346.414128138576,2649.6552785708104,8558.386550586058
51,female,0.00036910723570982885,0.08429805181322929,4.38813254118027e-05,-0.008483627097681688,0.020298759448853208,-0.0058604994140696335,0.03274263891606011,0.03950796812534886,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,5903.21285666394,1874.035828036767,6053.135723284454
51,male,0.0006990867268302685,0.08422096135544156,9.32125495157028e-05,-0.007883636999874656,0.022831247236511254,-0.007519930612663908,0.00731512601770016,0.09027048369644472,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,8009.165108060751,2542.592097668638,8212.572475887728
52,female,0.00040275459071124556,0.08435358483320175,4.8242455286443545e-05,-0.00852360238622117,0.020432678850326572,-0.006203125805003273,0.0326523836061363,0.035934983888497696,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,5563.178129621944,1766.0882955996742,5704.465193809307
52,male,0.0007766261027400835,0.08432640911591366,0.00010290822864301664,-0.00954435679655305,0.02305532096177394,-0.007470800168829202,0.0086430806858001,0.0823893337598103,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,7671.916087982924,2435.528916766465,7866.758401189395
53,female,0.00043392595181558066,0.08461200929964136,5.260659911353679e-05,-0.008563541495984008,0.02128123408659246,-0.006545726956544226,0.03256465736062205,0.032371350519171935,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,7068.788783465725,2244.0599315853756,7248.313578478004
53,male,0.000886926811300842,0.08425485413853352,0.00011613331043372336,-0.011203281968931052,0.02435298522524424,-0.007421669668547539,0.010221879763341008,0.07457995311166915,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,8710.594209052588,2765.268002980859,8931.815649291057
54,female,0.00046507038745660726,0.08483561385552021,5.697517827772101e-05,-0.008603444433943074,0.022375909444240713,-0.006888302873165915,0.03247939786954164,0.028817040038769257,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,8574.399437309505,2722.0315675710767,8792.161963146702
54,male,0.0009965890004826866,0.08419941188494923,0.00013080237367866688,-0.012860414931865096,0.025904387664190363,-0.007372539112045406,0.012101363680800024,0.06684176060040824,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,9749.272330122254,3095.007089195253,9996.872897392721
55,female,0.0004961879305671003,0.08503099172892736,6.136697805753157e-05,-0.008643311207969621,0.02332515341805531,-0.007230853558522084,0.03239654491101272,0.025272024552898415,-4842.148715003878,-4992.846026057666,-24230.279932962043,10080.010091153285,3200.0032035567783,10336.010347815398
55,male,0.001105615770524644,0.08415519071779215,0.00014497813661587547,-0.014515758100324622,0.027125113842823553,-0.00732340849885695,0.014341931765869401,0.05917417978277397,-6191.272499212436,-6474.897021203846,-31537.04210656831,10787.950451191919,3424.746175409647,11061.930145494383
56,female,0.0005272786162608302,0.08520317038485188,6.578199368481787e-05,-0.008683141824808926,0.02415553612266472,-0.007573379016872989,0.03231604026275978,0.02173627624948654,-4842.148715003878,-4992.846026057666,-24230.279932962043,11585.620744997063,3677.974839542479,11879.858732484097
56,male,0.0012140102745380273,0.084119097098669,0.00015866497142611203,-0.01616931388120731,0.028110203033178342,-0.0072742778294626765,0.017016966197397603,0.05157663888064862,-6191.272499212436,-6474.897021203846,-31537.04210656831,11826.628572261581,3754.485261624041,12126.987393596048
57,female,0.0005583424821269153,0.08535605027434447,7.022022040210339e-05,-0.00872293629024858,0.02488752172616939,-0.007915879252082878,0.032237827618289104,0.018209767400148055,-4842.148715003878,-4992.846026057666,-24230.279932962043,13091.231398840844,4155.946475528181,13423.707117152793
57,male,0.0013217757293536925,0.08408907892700442,0.00017186722709239795,-0.01782108468041276,0.028921392693754662,-0.007225147103637209,0.020215869574279097,0.044048570747622785,-6191.272499212436,-6474.897021203846,-31537.04210656831,12865.306693331248,4084.2243478384353,13192.04464169771
58,female,0.0006248878323305983,0.08496298038275046,7.806477682480034e-05,-0.008762694612886703,0.026096786700536157,-0.008258354268071713,0.032161852507045695,0.014692470359638641,-4842.148715003878,-4992.846026057666,-24230.279932962043,12815.6765729803,4068.4687532254093,13141.154073454087
